id,title,publication_date,description,channel_id,channel_title,viewCount,likeCount,favoriteCount,commentCount,url
qIQS_ACHSng,3월 25일 비상대책위원회의 생중계,2022-03-25T01:06:42Z,"#더불어민주당 #비상대책위원회
2022년 3월 25일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2854,388,0,70,https://www.youtube.com/watch?v=qIQS_ACHSng
qj4AU-QaHY8,세종 현장 최고위원회의 생중계,2022-12-14T02:04:00Z,"#세종 #현장최고위원회의 #더불어민주당 
2022년 12월 14일 오전 10시 20분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2239,690,0,26,https://www.youtube.com/watch?v=qj4AU-QaHY8
qJB0Vgj9r4I,전쟁중에 토론하란 말이냐 -윤석열 대통령실,2022-12-28T08:49:53Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,9397,758,0,31,https://www.youtube.com/watch?v=qJB0Vgj9r4I
QjHUgSiTtsU,후쿠시마 오염수 방류 저지를 위한 단식농성장 방문 생중계,2023-06-26T06:58:57Z,"#오염수 #단식농성장 #후쿠시마
2023년 6월 26일 오후 3시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5372,1236,0,59,https://www.youtube.com/watch?v=QjHUgSiTtsU
qjRBZi6zjFI,"[씀:싸이다LIVE] 백혜련 의원 출연! 문희상의장 공수처법 부의, 왜 12월 3일?",2019-10-29T06:32:35Z,"[씀:우린 이런 싸이다] 10월 29일 생중계 방송 
정청래 전 의원, 백혜련 의원 출연

- 패스트랙 '검찰개혁법', 공수처 법안 12월 3일 부의 결정
- 검찰출신 국회의원, 공수처법 발의자 백혜련이 본 검찰개혁 필요성
- 오늘 군인권센터 임태훈 소장 기자회견, 문건 추가 공개",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,8466,2168,0,81,https://www.youtube.com/watch?v=qjRBZi6zjFI
qJv-1JmSYnI,"이재명 당대표, 대장동 및 위례사업 등 관련 입장 발표",2023-02-10T02:37:16Z,라이브 영상출처: MBC (https://youtu.be/QucygWhj_gI),UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3132,866,0,32,https://www.youtube.com/watch?v=qJv-1JmSYnI
qk31f3Q9qlM,이재명은 뽑는 게 아니라 심는 겁니다. 탈모 공약발표 | #소확행 #shorts,2022-01-14T06:00:30Z,"자라나라~머리~머리~ 
천만 국민이 원했던 탈모 국민건강보험 지원!
드디어 이재명 선대위 공식 공약으로 채택됐습니다.

첫째, 탈모치료약에 대한 건강보험 적용을 확대하겠습니다.
둘째, 중증 탈모치료에 대한 모발이식의 건보 적용 확대도 적극 검토합니다.
국민의 공약 앞으로! 이재명이 제대로!
#이재명 #더불어민주당 #대선공약
 #이재명소확행쇼츠, #이재명소확행shorts #이재명소확행",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5610,667,0,178,https://www.youtube.com/watch?v=qk31f3Q9qlM
qKenu6oVlXc,"혼란의 국방부 청사, 도청장치라도 설치된다면? 국방안보가 위험하다",2022-05-04T09:44:29Z,#국방부 #대통령집무실 #국가안보 #인사청문회,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4080,328,0,7,https://www.youtube.com/watch?v=qKenu6oVlXc
QkIQNbj2wJw,하자고 해도 반대하더니.. 총선때만 갖다쓰는 #국민의힘 '사기 공약',2024-02-07T08:23:24Z,"#예금자보호법 #예금자보호한도 #총선공약
  국민의힘이 총선 공약으로 예금자보호한도를 1억 원으로 상향한다는 것을 1월 말에 발표했습니다. 이미 민주당이 1억 원 상향을 지난해 먼저 제안했습니다. 그런데 국민의힘이 총선 공약으로 발표하면서, 이러한 우리 당의 총선 공약을 그대로 베끼기만 했습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,8441,1055,0,27,https://www.youtube.com/watch?v=QkIQNbj2wJw
QKJ59jyCFJM,더불어민주당-더불어시민당 합동 선거대책위원회- 4월 14일 서울,2020-04-13T23:35:26Z,"#더불어민주당 #선거대책위원회 #더불어시민당
4월 14일 화요일 오전 7시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2415,499,0,38,https://www.youtube.com/watch?v=QKJ59jyCFJM
QKkT-zJdzhc,부산 현장 최고위원회의 생중계  - 9월 21일,2022-09-21T01:49:54Z,"#더불어민주당 #최고위원회의
2022년 9월 21일 수요일 오전 10시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3760,1062,0,19,https://www.youtube.com/watch?v=QKkT-zJdzhc
qkmmerSAHuU,"[양문석 경상남도지사 후보] 기본이 강한 경남, 거침없이 양문석",2022-05-11T09:28:53Z,#더불어민주당 #경상남도지사후보 #양문석,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,136303,7319,0,267,https://www.youtube.com/watch?v=qkmmerSAHuU
QkMr7SdAXGU,"윤 대통령, 시정연설에서 경제기조 전환 밝혀야ㅣ최고위원회의",2023-10-30T01:15:49Z,"#최고위원회의 #시정연설 #경제기조
2023년 10월 30일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5494,1119,0,50,https://www.youtube.com/watch?v=QkMr7SdAXGU
QkoIL-KyqHU,서초구갑 보궐선거 이정근후보 지원유세 생중계 - 송영길 상임선대위원장,2022-02-20T09:20:13Z,"#이정근 #보궐선거 #서초구갑 #송영길 
2022년 2월 20일 일요일 오후 6시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2297,555,0,8,https://www.youtube.com/watch?v=QkoIL-KyqHU
QkXH3vS_eKc,분열과 갈등을 원하지 않습니다 #shorts,2022-03-08T01:18:36Z,#민주연구원 #시민발언대 #할말있어요 #shorts,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3966,258,0,39,https://www.youtube.com/watch?v=QkXH3vS_eKc
qL18HYqQbjQ,41건 자연재해 난 6년간.. 현장시찰 3회? 불보듯 뻔하다,2022-05-06T08:41:00Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1782,210,0,5,https://www.youtube.com/watch?v=qL18HYqQbjQ
QLAhlaq1dik,"준비된 젊은 일꾼, 민주당 청년 후보를 응원합니다!",2022-05-17T01:44:56Z,#더불어민주당 #지방선거 #청년후보,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2008,187,0,45,https://www.youtube.com/watch?v=QLAhlaq1dik
qlC3UC9fnYk,이낙연 당대표 기자간담회 생중계,2020-12-13T06:37:51Z,"#더불어민주당 #당대표 #기자간담
12월 13일 일요일 오후 3 생중계!!

00:00 영상시작
04:32 이낙연 당대표 기조연설
12:46 기자간담회 Q&A",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,40563,3111,0,221,https://www.youtube.com/watch?v=qlC3UC9fnYk
qlliD4xz8Ug,세교 오산대역 중심상가 방문 생중계 - 이재명 상임공동선대위원장,2024-03-17T10:49:54Z,2024년 3월 17일 일요일 오후 6시 50분,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,31588,3197,0,58,https://www.youtube.com/watch?v=qlliD4xz8Ug
qLv4IxJZIvY,더불어민주당 전·현직 원내대표 간담회 생중계,2023-10-26T02:48:29Z,"#원내대표 #간담회 
2023년 10월 26일 오전 11시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,20976,2721,0,154,https://www.youtube.com/watch?v=qLv4IxJZIvY
qlXCYQrzTw0,제2차 윤석열 정권 폭정 저지 민주주의 회복 촛불 문화제 생중계,2023-09-04T11:07:30Z,"#폭정저지 #민주주의회복 #촛불문화제
2023년 9월 4일 월요일 오후 7시",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3845,1012,0,31,https://www.youtube.com/watch?v=qlXCYQrzTw0
qlymTLyzpPs,심리적 G팔(8) 반열에 오른 대한민국?,2023-05-22T07:55:06Z,#더불어민주당 #정청래 #우상호,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6045,561,0,41,https://www.youtube.com/watch?v=qlymTLyzpPs
qmP4TtPukJs,"이재명 당대표 무기한 단식투쟁 돌입ㅣ""사즉생의 각오로 민주주의 파괴를 막아내겠습니다""",2023-08-31T05:49:41Z,"#단식투쟁#이재명 #민주주의 
2023년 8월 31일 목요일",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,17291,1978,0,199,https://www.youtube.com/watch?v=qmP4TtPukJs
QmrhLg8rhgk,양곡관리법 tv토론을 제안합니다 #박홍근 #김민석,2023-04-06T03:28:41Z,#양곡관리법 #쌀값안정화법 #정책조정회의 #더불어민주당,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5046,393,0,17,https://www.youtube.com/watch?v=QmrhLg8rhgk
qMtfGxmUYgg,★매진임박★ 이낙연의 정책! 지금 바로 주문하세요!,2021-08-13T04:38:02Z,"#정책마켓 #대선경선후보 #더불어민주당 
각 후보자들의 정책이 매진임박했습니다!!  
마음에 드는 후보의 정책에 좋아요! 꾹~ 눌러주시고 댓글도 달아주세요💙

* 각 후보자별로 컷편만 했으며 업로드 순서는 행사 순입니다. 알람은 나가지 않았습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,17510,4468,0,885,https://www.youtube.com/watch?v=qMtfGxmUYgg
qmz_sZTXc0Y,최고위원회의 생중계 - 2월 22일,2023-02-22T01:15:47Z,"#최고위원회의 #더불어민주당
2023년 2월 22일 수요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2259,598,0,35,https://www.youtube.com/watch?v=qmz_sZTXc0Y
qn1d-J20aQ8,"대한민국임시정부 법통의 계승! 백범 김구의 후예, 김용만 - 더불어민주당 인재영입 8호 공개!",2024-01-17T02:07:42Z,"#인재영입 #8호 #백범김구
2024년 1월 17일 수요일 오전 10시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,30780,4521,0,259,https://www.youtube.com/watch?v=qn1d-J20aQ8
Qn4-mgEGi3o,원내대표 후보자 합동토론회 생중계,2023-04-25T04:50:55Z,"#원내대표 #후보자 #합동토론회 
2023년 4월 25일 화요일 오전 10시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,8851,1264,0,91,https://www.youtube.com/watch?v=Qn4-mgEGi3o
qn8JM0Y7Mx0,국정실패 가리기 위한 노동자 때리기.. 책임은 尹대통령에 있다,2023-05-03T04:49:02Z,#더불어민주당 #최고위원회의 #이재명,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4017,574,0,31,https://www.youtube.com/watch?v=qn8JM0Y7Mx0
QNiLKabEdZk,"구속영장 기각된 손준성 검사, 이제 철저히 수사에 협력해야 합니다",2021-10-27T01:00:21Z,"#고발사주 #손준성  #공수처

2021.10.27
더불어민주당 송영길 당대표 최고위원회의 발언",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,212,23,0,3,https://www.youtube.com/watch?v=QNiLKabEdZk
QNkiUSJKhSk,거부권 남발 규탄 및 민생법안 처리 촉구 대회 생중계,2023-12-01T05:41:52Z,"2023년 12월 1일 금요일 오후 2시 20분
국회 로텐더홀 앞 계단",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4198,1057,0,60,https://www.youtube.com/watch?v=QNkiUSJKhSk
QNXkAy2iuzE,서울 영등포을 김민석 후보 지지유세 생중계 - 이재명 상임공동선대위원장,2024-04-08T03:59:54Z,2024년 4월 8일 월요일 12:30,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,40281,5458,0,143,https://www.youtube.com/watch?v=QNXkAy2iuzE
QoftnRvz5Bw,"줄행랑 파행, 무책임한 장관까지? 국정감사 첫날",2023-10-11T09:01:49Z,"#국정감사 #10월10일 #1일차 
국민은 정부가 제대로 일하고 있는지 알 권리가 있습니다. 그래서 국회에 국정감사라는 권한과 역할을 주셨습니다. 정부와 여당이 이를 방해하고 무력화하는 것은 국민과 싸우겠다는 선언에 다름 아닙니다..",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2108,500,0,22,https://www.youtube.com/watch?v=QoftnRvz5Bw
qoGnoHiqQ28,국민의 가슴을 짓누르는 尹돌덩이 #서영교,2023-04-05T07:05:09Z,#일본오염수 #후쿠시마수산물 #후쿠시마오염수 #최고위원회의,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4043,393,0,15,https://www.youtube.com/watch?v=qoGnoHiqQ28
qOO3MZMbfl8,대통령의 말 따로 행동 따로 + 국힘 ‘김포·서울 편입'도 따로,2023-11-03T08:28:28Z,"#R&D #예산삭감 #김포 #서울 #수도권  
대통령은 R&D 예산 5조 2천억 삭감했다는 이야기 못 들으셨어요? 대통령은 ‘지방 균형 발전’ 얘기하면서 국힘당은 왜 수도권 서울을 더 크게 만들려고 하는 겁니까? 대통령 말 따로 행동 따로, 대통령 '지방 균형 발전' 따로, 국힘 '서울 편입' 따로인 것을 비판합니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6718,641,0,43,https://www.youtube.com/watch?v=qOO3MZMbfl8
qOOtUtI3Wsc,"국민의 생명과 안전, 미래세대를 위한 책임ㅣ후쿠시마 원전오염수 해양투기저지 총괄대책위원회 임명장 수여식",2023-08-14T02:33:15Z,"후쿠시마 오염수 해양투기 반대 UN인권위 진정접수: https://unallegation.kr/

#원전오염수 #해양투기저지 
2023년 8월 14일 월요일 오전 11시",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1930,578,0,44,https://www.youtube.com/watch?v=qOOtUtI3Wsc
QOPdjlnoOrU,"[씀: 긴급 Live 짤] 소방관 국가직 전환, 야당의원 OOO 스케줄때문에 처리불가?",2019-04-10T08:50:06Z,"[씀: 긴급 Live 짤] 4월 9일 Live 
소병훈 의원 & 이경 상근부대변인

- 소방공무원 국가직 전환 관련 특별 생방송 짤",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,802,147,0,15,https://www.youtube.com/watch?v=QOPdjlnoOrU
QoSUdYpBBSk,[씀] 산불 피해지역의 특별재난지역 지정과 피해 복구 추경 예산확보를 위해 힘쓰겠습니다.,2019-04-05T05:30:15Z,이해찬 당대표는 이번 산불이 발생한 지역에 특별재난지역 선포와 추경 반영 검토를 요청 하였습니다. 오늘 지도부와 대변인단은 현장에 방문할 예정입니다.,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1051,297,0,24,https://www.youtube.com/watch?v=QoSUdYpBBSk
qot0UcgthRA,2월 3일 민주당 최고위원회의 생중계,2021-02-03T01:03:23Z,"#더불어민주당  #최고위원회의 
21년 2월 3일 수요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2007,371,0,43,https://www.youtube.com/watch?v=qot0UcgthRA
qPEgOSw-VqE,11월 23일 민주당 최고위원회의 생중계,2020-11-23T01:08:30Z,"#더불어민주당 #매주월수금 #최고위원회의 
11월 23일 월요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2444,388,0,34,https://www.youtube.com/watch?v=qPEgOSw-VqE
qPHcvGecILM,"한동훈, 판사 앞에 가서 말하라 #한동훈판사앞에서",2023-03-24T05:29:13Z,#한동훈 #한동훈장관 #정청래 #최고위원회의,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,23670,1345,0,94,https://www.youtube.com/watch?v=qPHcvGecILM
QPIWdx8MxZs,기본사회위원회 제1차 전체회의 생중계,2023-02-14T06:43:13Z,"#기본사회위원회 #더불어민주당 
2023년 2월 14일 오후 3시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1419,460,0,6,https://www.youtube.com/watch?v=QPIWdx8MxZs
QpS_I3GfMJ0,"이재명표 국가인재 영입, MZ세대 전문가 4인을 소개합니다",2021-12-01T08:43:39Z,"#이재명 #국가인재위원회 #MZ세대

인재가 경쟁력인 시대가 됐습니다. 이제는 과거처럼 기계와 장비와 자본이 자산이던 시대는 져버렸습니다. 창의와 혁신의 시대가 도래했습니다. 인공지능이나 기술혁명 시대에는 한 명의 뛰어난 인재가 전 인류를 구제할 수도 있는 시대입니다. 인재 양성과 관련된 우리의 관심도, 투자도 많이 늘려야 할 것입니다. 여러분께 기대가 큽니다. 어떤 정책이 바람직한지 같이 고민해주시고, 스스로 어떤 구조를 만들면 좋을지 저희에게 말씀해주십시오. 제가 아직 공식적으로 말씀드리긴 그렇지만, 청년과 미래에 관한 전담 부처를 신설해서 아예 청년들 스스로가 직접 책임을 지는 그런 구조를 만들면 어떨지 생각하고 있습니다. 내용이 구성되면 공식입장을 내겠지만, 그런 내용도 여러분들이 한번 내주시면 좋겠습니다.

﻿﻿이재명 대통령 후보, 국가인재 1차 MZ세대 전문가 영입 발표 모두발언 중",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,487,64,0,5,https://www.youtube.com/watch?v=QpS_I3GfMJ0
QPsOgawngEE,[씀: LIVE 짤] 조국 법무부 장관 후보자 기자간담회 주요 답변,2019-09-04T08:03:19Z,"2019.9.2 조국 법무부 장관 후보자 기자간담회 


00:00 허위사실 보도에 대한 답변
03:58 금수저 논란에 대한 답변
07:43 검찰개혁에 대한 답변",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3426,598,0,98,https://www.youtube.com/watch?v=QPsOgawngEE
QPXbeMe75Fk,최고위원회의 생중계 - 11월 23일,2022-11-23T01:04:54Z,"#최고위원회의 #더불어민주당
2022년 11월 23일 수요일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2641,731,0,63,https://www.youtube.com/watch?v=QPXbeMe75Fk
QqcBw01Eydg,쇼당의 가짜 현수막쇼,2023-02-02T08:22:55Z,#더불어민주당 #정책조정회의 #김성환,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,10883,657,0,34,https://www.youtube.com/watch?v=QqcBw01Eydg
QqL8zULDvX0,최고위원회의 생중계 - 2월 15일,2023-02-15T01:21:18Z,"#최고위원회의 #더불어민주당
2023년 2월 15일 수요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2484,715,0,36,https://www.youtube.com/watch?v=QqL8zULDvX0
Qr0ElBsUSEM,최고위원회의 생중계 - 12월 12일,2022-12-12T01:21:46Z,"#최고위원회의 #더불어민주당
2022년 12월 12일 월요일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2603,747,0,39,https://www.youtube.com/watch?v=Qr0ElBsUSEM
QRMTErJJ140,"10대 그룹 CEO 토크 ""넥타이 풀고 이야기합시다"" 동시생중계",2022-01-12T06:26:11Z,"#이재명 #나를위해_이재명 #더불어민주당

2022년 1월 12일 수요일 오후 2시 15분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1801,358,0,8,https://www.youtube.com/watch?v=QRMTErJJ140
qRN0tWtwErU,제2기 원내대표 선출 의원총회  생중계 - 더불어민주당,2021-04-16T03:22:46Z,"#원내대표 #선거 #더불어민주당
21년 4월 16일 금요일 오전 10시 생중계

0:00 스트리밍 시작
4:50 의원총회 현장 
8:49 진행자 인사
10:45 성원보고
11:08 원내대표 선출 의원총회 개회
13:35 김철민 선관위원 경과보고
16:03 도종환 비상대책위원장 인사말
20:24 김영진 원내대표 직무대행 인사말
23:45  이상민 선거관리위원장 인사말
26:45 박완주 정견발표
37:39 윤호중 정견발표
52:06 투표개시 선언 및 감표 위원 선정
55:06 투표 개시
1:48:09 투표 종료 선언
1:49:08 개표 선언
1:49:33 개함
1:58:41 명패수 정정발표
2:12:45 개표종료 선언
2:13:00 결과발표
2:16:19 신임 원내대표 당선인 인사말
2:19:08 제2기 원내대표 선출 의원총회 산회선포",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,14781,1104,0,86,https://www.youtube.com/watch?v=qRN0tWtwErU
QS1BxMjSElM,제7차 윤석열 정권 폭정 저지 민주주의 회복 촛불 문화제 생중계,2023-09-11T11:24:13Z,"#폭정저지 #제7차 #촛불문화제
2023년 9월 11일 월요일 오후 7시",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,8815,1655,0,50,https://www.youtube.com/watch?v=QS1BxMjSElM
qs5KdIgN74g,[씀LIVE] 더불어민주당 제5차 중앙위원회 생중계,2020-08-28T01:52:19Z,"#더불어민주당 #중앙위원회 #전당대회
2020년 8월 28일 금요일 오전 10시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4100,489,0,19,https://www.youtube.com/watch?v=qs5KdIgN74g
QSNx3SEqNy0,공약 맛집 😍 더불어민주당 총선 공약 모음.zip,2024-03-31T08:15:00Z,"1. 월3만원 청년패스
2. 간병비 건강보험 적용 
3. 온동네 초등돌봄 
4. 월 20만원 대학교 기숙사 건설 
5. 경로당 주5일 점심 제공 
6. 저출생 종합 대책 
7. 군 장병 처우개선
8. 전국 도심 철도 지하화
9. 소상공인·자영업자 공약
10. 서울대 10개 만들기
11. 양육비 책임 강화
12. 디지털 자산 제도화 네가지 약속
13. 사람과 동물이 더불어 행복한 사회
14. 고금리 부담 완화 패키지
15. 직장인 공약
16. 소방관 및 국민안전 보호
17. 가계통신비 경감
18. 종합 반도체 강국 생태계 구축
19. 청소년의 꿈과 희망을 위해!
20. 농산물가격안정제 도입
21. 기후위기 극복과 RE100국가 실현 공약",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4306,717,0,22,https://www.youtube.com/watch?v=QSNx3SEqNy0
qtlZjbwALfQ,디지털·혁신 대전환위원회 정책 1호 발표회 생중계,2022-01-11T06:19:45Z,"#이재명 #나를위해_이재명 #더불어민주당

2022년 1월 11일 화요일 오후 2시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3044,585,0,46,https://www.youtube.com/watch?v=qtlZjbwALfQ
qTQ8SUoForI,후쿠시마 오염수에 대한 면밀한 조사가 필요합니다ㅣ일본 방사성 오염수 해양투기 저지 간담회,2023-05-08T05:25:18Z,"#후쿠시마 #오염수 #해양투기
2023년 5월 8일 월요일 오후 2시",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1875,537,0,17,https://www.youtube.com/watch?v=qTQ8SUoForI
Qu5VkMyFh_Y,신천지와 윤석열 후보.무슨 관계? #Shorts,2022-02-11T02:07:17Z,"#노컷뉴스 #신천지 #윤석열 
기사출처: 노컷뉴스
https://www.nocutnews.co.kr/news/5704807",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2513,401,0,16,https://www.youtube.com/watch?v=Qu5VkMyFh_Y
QuBD-vQsZB8,충격! 분노! 국공립 어린이집에서 밥먹듯이 아동학대???,2021-02-16T08:39:31Z,"#국민청원 #국공립어린이집 #아동학대 

국민청원 20만 명의 동의를 얻진 못했지만 
반드시 들어야 할 국민의 목소리! 〈더 보이스〉가 찾아간다. 

양천구 입양아동학대 사망사건으로 인해 온 국민이 분노하고 있는 지금도, 
어디선가 또 다른 아동학대 사건들이 일어나고 있다. 
그 중 다수가 국공립 어린이집이라는 충격적 진실! 
아이들의 또 다른 보호자가 되어야 할 어린이집 교사들이 
아동학대의 가해자라는 믿기 힘든 현실 속에, 
수많은 어린이집 아동학대 청원들이 연일 국민청원 게시판에 올라오고 있는 상황이다. 

그 중에서도 2만 여 명의 동의를 얻은 
국민청원 ‘인천 서구 국공립 어린이집 장애 아동 집단 학대 사건’을 살펴보고, 
이런 일을 막기 위해서 어떤 대책들이 마련되어야 할지, 
의원들의 목소리를 들어본다.

BGM
––––––––––––––––––––––––––––––
Altocumulus by Muciojad https://soundcloud.com/muciojad​
Creative Commons — Attribution-ShareAlike 3.0 Unported— CC BY-SA 3.0 
Free Download / Stream: https://bit.ly/_altocumulus​
Music promoted by Audio Library https://youtu.be/rPQh_BiItgk​
––––––––––––––––––––––––––––––
Music: Maybe This Time - JR Tundra https://youtu.be/w0pdxY9BKu0​
––––––––––––––––––––––––––––––
Song: NOWË - Realize (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/WZsJ9Q4PyVY​
––––––––––––––––––––––––––––––
Music: Cry - Vibe Tracks https://youtu.be/wrlPIF1SUaI​
––––––––––––––––––––––––––––––",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,879,121,0,13,https://www.youtube.com/watch?v=QuBD-vQsZB8
qUEuwDMM4cw,이낙연 후보에게 영상통화가 걸려왔습니다!,2021-09-02T08:24:50Z,#더불어민주당 #대선경선 #이낙연,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,30774,3663,0,1036,https://www.youtube.com/watch?v=qUEuwDMM4cw
QUfcWoWUeKo,원내대책회의 생중계 - 11월 15일,2022-11-15T00:58:21Z,"#더불어민주당 #원내대책회의
2022년 11월 15일 화요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3409,1016,0,25,https://www.youtube.com/watch?v=QUfcWoWUeKo
Quni1oFJnDE,[민생회복 프로젝트 연속토론회] 제8차 (노동·고용3)_ 돌봄노동자의 고용불안 위기 극복 방안,2023-04-26T06:50:46Z,"# 목적
❍ 이재명 당대표 신년 기자회견에서 제안한 ‘민생회복 프로젝트’ 일환으로‘민생 위기극복’의제에 대해 토론하고 ‘정책입법과제’를 제언하는 연속토론회 추진
 ❍ 더불어민주당 국회의원, 시민사회단체, 직능단체 전문가 중심으로 고금리, 고물가, 고환율의 3중고로 인한‘경제와 민생 위기’를 진단하고,‘민생회복’ 방향과 해법 모색 

# 일시 : 4.26(수) 14:00, 국회의원회관 제4간담회의실 

# 8차 (노동·고용) 돌봄노동자의 고용불안 위기 극복 방안
- 돌봄노동자의 실태와 처우개선 등 법적 보호 방안 모색
- 돌봄노동 민영화 위기의 문제점과 공공성 강화 방안 모색

# 발제 및 토론
- 사 회 남인순 국회의원 
- 발제: 박지아 민주노총 법률원 변호사
- 토론1 남우근 보건복지자원연구원 정책위원
  토론2 김진석 참여연대 사회복지위원장
  토론3 윤지영 공익인권법재단 공감 변호사
  토론4 강병익 민주연구원 연구위원
  토론5 최혜영 국회의원

# 돌봄노동자 노동실태 사례증언
- 전현욱 전국돌봄서비스노동조합 서울지부 지부장
- 김정희 민주노총 민주일반연맹 공공연대노동조합 대전보육지부장


# 자료집 보기 ▶️https://url.kr/p8413d (13시 이후 다운로드 가능)",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1042,374,0,0,https://www.youtube.com/watch?v=Quni1oFJnDE
QvDIWc-oo7I,[후보비됴] 일단 사전투표 안 하신분들 여기로 좀 모여봐요...,2020-04-12T09:10:58Z,"📼오늘의 출연자📼

00:00 서울 송파구을 💙최재성 
00:39 서울 종로구 💙이낙연 
00:58 경남 양산시을 💙김두관 
01:09 광주 북구갑 💙조오섭 
01:16 서울 중랑구을 💙박홍근 
01:33 경기 평택시갑 💙홍기원
01:44 경남 진주시을 💙한경호
02:00 전남 순천시·광양시 곡성군·구례군갑 💙소병철
02:13 서울 서초구을 💙박경미
02:24 경기 성남시 분당구갑 💙김병관

#21대총선 #더불어민주당 #총선승리",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4485,535,0,34,https://www.youtube.com/watch?v=QvDIWc-oo7I
